date,team_name,time_pga_5v5,sum_shots_scored_pct_saves,sog_diff,pp_pct,1.0*total_time_5v5/total_goals_scored_5v5,pk_ga,pk_count
2022-03-04 00:00:00,Jukurit,26.653061224489797,1.0094664431955132,-12.0,0.22058823529411764,26.12,13.0,67.0
2022-03-05 00:00:00,Jukurit,27.714285714285715,1.0098141808238055,-7.0,0.22535211267605634,26.627450980392158,14.0,71.0
2022-03-12 00:00:00,Jukurit,28.24,1.010846719562635,-7.0,0.22972972972972974,26.641509433962263,16.0,74.0
2022-03-18 00:00:00,Jukurit,29.28,1.0104695536751287,3.0,0.21794871794871795,27.11111111111111,16.0,78.0
2022-09-17 00:00:00,Jukurit,,,,,,,
2022-09-24 00:00:00,Jukurit,29.0,0.9758454106280192,-4.0,0.3333333333333333,58.0,1.0,1.0
2022-09-27 00:00:00,Jukurit,22.8,0.9441558441558441,-13.0,0.16666666666666666,57.0,2.0,3.0
2022-10-08 00:00:00,Jukurit,23.714285714285715,0.9675156321488485,-4.0,0.25,41.5,2.0,7.0
2022-10-15 00:00:00,Jukurit,22.0,0.9439775910364145,24.0,0.3333333333333333,44.0,3.0,10.0
2022-10-22 00:00:00,Jukurit,25.09090909090909,0.9571662236761399,12.0,0.2857142857142857,55.2,3.0,12.0
2022-10-29 00:00:00,Jukurit,23.285714285714285,0.9470418165150554,11.0,0.29411764705882354,65.2,4.0,17.0
2022-11-03 00:00:00,Jukurit,23.75,0.9657070707070707,-2.0,0.2857142857142857,47.5,5.0,20.0
2022-11-18 00:00:00,Jukurit,25.529411764705884,0.9637813167224932,-10.0,0.2727272727272727,54.25,6.0,23.0
2022-11-25 00:00:00,Jukurit,25.57894736842105,0.9845563416100245,-24.0,0.2692307692307692,40.5,6.0,27.0
2022-12-02 00:00:00,Jukurit,24.545454545454547,0.9728496376116884,-26.0,0.25,38.57142857142857,9.0,30.0
2022-12-05 00:00:00,Jukurit,26.818181818181817,0.9816232935153584,-27.0,0.28125,42.142857142857146,9.0,35.0
2022-12-10 00:00:00,Jukurit,29.09090909090909,0.9942747393451619,-47.0,0.2857142857142857,40.0,10.0,40.0
2022-12-14 00:00:00,Jukurit,28.833333333333332,0.9975547851925219,-66.0,0.3076923076923077,38.44444444444444,12.0,44.0
2022-12-20 00:00:00,Jukurit,28.615384615384617,0.993452974410103,-71.0,0.2857142857142857,39.1578947368421,13.0,48.0
2022-12-26 00:00:00,Jukurit,27.448275862068964,0.9886622516556292,-78.0,0.2978723404255319,41.89473684210526,15.0,52.0
2023-01-03 00:00:00,Jukurit,28.133333333333333,0.9952070310861265,-90.0,0.3018867924528302,40.19047619047619,18.0,58.0
2023-01-07 00:00:00,Jukurit,28.125,0.9938515590689504,-92.0,0.2909090909090909,39.130434782608695,19.0,60.0
2023-01-11 00:00:00,Jukurit,26.5,0.9862421972534332,-84.0,0.2711864406779661,39.75,19.0,63.0
2023-01-14 00:00:00,Jukurit,26.526315789473685,0.980847083358891,-72.0,0.2698412698412698,40.32,21.0,66.0
2023-01-21 00:00:00,Jukurit,26.55,0.9819277108433735,-83.0,0.27941176470588236,42.48,22.0,69.0
2023-01-27 00:00:00,Jukurit,27.121951219512194,0.9847736428924028,-86.0,0.2876712328767123,44.48,22.0,74.0
2023-02-04 00:00:00,Jukurit,24.851063829787233,0.9823542838414402,-95.0,0.2857142857142857,43.25925925925926,22.0,76.0
2023-02-10 00:00:00,Jukurit,25.416666666666668,0.9867163202925827,-98.0,0.2716049382716049,40.666666666666664,22.0,80.0
2023-02-15 00:00:00,Jukurit,26.040816326530614,0.985816108339273,-80.0,0.25882352941176473,41.16129032258065,22.0,82.0
2023-02-17 00:00:00,Jukurit,26.64,0.9912569252077562,-82.0,0.24719101123595505,37.0,23.0,84.0
2023-02-24 00:00:00,Jukurit,27.215686274509803,0.9918691836636289,-75.0,0.24175824175824176,37.513513513513516,23.0,86.0
2023-02-25 00:00:00,Jukurit,27.245283018867923,0.9898716119828816,-69.0,0.2391304347826087,38.0,23.0,88.0
2023-03-09 00:00:00,Jukurit,27.272727272727273,0.9952461816838871,-76.0,0.23404255319148937,34.09090909090909,24.0,90.0
2023-03-11 00:00:00,Jukurit,27.785714285714285,0.9973294246504736,-82.0,0.22916666666666666,33.82608695652174,24.0,92.0
2023-09-20 00:00:00,Jukurit,,,,,,,
2023-09-23 00:00:00,Jukurit,56.0,1.0623885918003566,16.0,0.3333333333333333,18.666666666666668,0.0,2.0
2023-09-27 00:00:00,Jukurit,110.0,1.103030303030303,27.0,0.16666666666666666,15.714285714285714,0.0,5.0
2023-09-30 00:00:00,Jukurit,40.5,1.0328798185941042,35.0,0.25,18.0,0.0,9.0
2023-10-06 00:00:00,Jukurit,54.0,1.041860465116279,54.0,0.2,18.0,0.0,12.0
2023-10-14 00:00:00,Jukurit,45.0,1.0139489828866646,68.0,0.26666666666666666,22.5,1.0,15.0
2023-10-19 00:00:00,Jukurit,41.0,0.996644603787461,85.0,0.23529411764705882,25.23076923076923,1.0,16.0
2023-10-21 00:00:00,Jukurit,31.333333333333332,0.9711538461538461,85.0,0.21052631578947367,26.857142857142858,2.0,22.0
2023-10-28 00:00:00,Jukurit,33.38461538461539,1.0004290924694272,78.0,0.18181818181818182,21.7,2.0,23.0
2023-11-16 00:00:00,Jukurit,32.266666666666666,0.9903337403337403,71.0,0.18518518518518517,24.2,4.0,28.0
2023-11-22 00:00:00,Jukurit,33.75,1.0046215036794899,60.0,0.1935483870967742,24.545454545454547,4.0,30.0
2023-11-23 00:00:00,Jukurit,37.125,1.018509589628201,62.0,0.2,23.76,4.0,33.0
2023-12-01 00:00:00,Jukurit,30.952380952380953,1.0096899019348,68.0,0.21951219512195122,23.214285714285715,5.0,35.0
2023-12-09 00:00:00,Jukurit,30.695652173913043,0.9985072076689958,64.0,0.2,25.214285714285715,7.0,37.0
2023-12-19 00:00:00,Jukurit,29.307692307692307,0.9996776273372018,67.0,0.23404255319148937,24.580645161290324,8.0,39.0
2023-12-30 00:00:00,Jukurit,28.20689655172414,0.9977087646652865,64.0,0.22,24.78787878787879,8.0,41.0
2024-01-06 00:00:00,Jukurit,27.870967741935484,0.9961289704976098,62.0,0.23214285714285715,26.181818181818183,9.0,48.0
2024-01-10 00:00:00,Jukurit,27.939393939393938,0.9909686436428427,73.0,0.2542372881355932,27.11764705882353,10.0,49.0
2024-01-18 00:00:00,Jukurit,28.823529411764707,0.9946324678187691,79.0,0.24193548387096775,26.486486486486488,10.0,50.0
